gene	Bime201829425463	Christie201222295056	GuillenGuio202031982041	Liao202134556700_gwas	Meyer201121257790	Meyer201323449693	Tejera201223048207	Shortt201425372662	Xu202134268393	Bhargava201428856588	Bhargava201728785034	Bowler200414742308	Chang200818658106	Chen201324041686	Chen201627095254	Dong201323773529	Mirchandani202235624205_prot	Nguyen201323505561	Batra202236121875	Ren201627565730	Sarma20220_prot	Bos201930645145	Dolinay201222461369	Howrylak200919174476	Juss201627064380	Kangelaris201525795726	Kovach201525849954	Lu201729151698	Martucci202133375484	Mirchandani202235624205_trans	Morrell201829769438	Morrell201930990758	Nick201627606687	Wang200818203972	Zhu201728856588	Englert201930665420	Liao202134556700_trans	Sarma20220_bulk	Scheller201930239899	Zhang202133747181	Zhang202235804020	Jiang202032554932	Sarma20220_sc	maic_score	contributors
CSTB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786639778284167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3079280770457957	0.0	0.0	0.0	0.0	2.058871774979345	5.045463829853558	PROTEOMICS/MASSSPEC: Bhargava201428856588, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
CTSA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6901278702648592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5539014169037926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7871018350662988	5.03113112223495	PROTEOMICS/MASSSPEC: Bhargava201728785034, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
SH3GLB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.655452534701251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.326046879518495	0.0	0.0	0.0	0.0	2.0023949134491614	4.983894327668907	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
EZR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786647478284167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.903614387897141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087879349636533	0.0	0.0	0.0	1.7698830242876726	0.0	4.982285347148467	PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PIK3R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8395593712138072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3132107969483218	0.0	0.0	0.0	0.0	1.7999988503326774	4.9527690184948066	PROTEOMICS/MASSSPEC: Mirchandani202235624205_prot, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
PLTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.693738504098389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9547453320085422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3038038483499639	0.0	0.0	0.0	0.0	0.0	4.952287684456895	PROTEOMICS/MASSSPEC: Bhargava201728785034, PROTEOMICS/OTHER: Ren201627565730, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SOD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6537904306572908	0.0	0.0	0.0	1.3180352692179778	0.0	0.0	0.0	0.0	1.9789345250276322	4.950760224902901	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc, TRANSCRIPTOMICS/MICROARRAY: Wang200818203972
CAPG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6904235593855041	0.0	0.0	0.0	0.0	1.7525617001708607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088085303628834	0.0	0.0	0.0	0.0	1.8801265992987315	4.9414968298324755	PROTEOMICS/MASSSPEC: Dong201323773529, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
HLA-DRB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.537670511773329	0.0	1.8372031357150123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3033404518672862	0.0	0.0	0.0	1.7994854341340738	0.0	4.940029021716372	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932, TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CD14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8461543031726104	0.0	0.0	0.0	0.0	0.0	0.0	1.6493973289984412	0.0	0.0	0.0	1.304426859176675	0.0	0.0	0.0	0.0	1.7891951909449113	4.939776353294197	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
S100P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786638478284166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3261138145659928	0.0	0.0	0.0	0.0	1.927236327161227	4.932013989555636	PROTEOMICS/MASSSPEC: Bhargava201428856588, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
IL1RL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5333413973647216	0.0	0.0	0.0	2.075721733664112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3223911961551484	0.0	0.0	0.0	0.0	0.0	4.931454327183982	PROTEOMICS/OTHER: Batra202236121875, PROTEOMICS/MASSSPEC: Chen201627095254, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NKG7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5863023344496394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.327910763148821	0.0	0.0	0.0	1.8016794517663872	2.008720026668869	4.922933124267329	TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc, TRANSCRIPTOMICS/MICROARRAY: Mirchandani202235624205_trans, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
HSPG2	0.0	0.0	0.0	0.0	0.0	0.0	1.7462241991378094	0.0	0.0	1.6786628778284167	0.0	0.0	1.820559003344643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32097011360827	0.0	0.0	0.0	0.0	0.0	4.8877533160907225	PROTEOMICS/MASSSPEC: Chang200818658106, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, GWAS/GENOTYPING: Tejera201223048207
NAMPT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.756011831388911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3146627725940454	0.0	0.0	0.0	1.8061008366840714	0.0	4.8767754406670285	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932, PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CXCR1	0.0	0.0	0.0	0.0	0.0	0.0	1.7473233754863209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8116241637115529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3067026507916035	0.0	0.0	0.0	0.0	0.0	4.865650189989477	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, GWAS/GENOTYPING: Tejera201223048207
HP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4868010000803786	0.0	1.6409497873377668	0.0	0.0	0.0	1.8159500115924732	0.0	0.0	0.0	1.6304997565728585	0.0	0.0	1.6180344067724073	1.7307087403938226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3162486183347646	0.0	0.0	0.0	0.0	0.0	4.862907370321061	TRANSCRIPTOMICS/MICROARRAY: Kangelaris201525795726, PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ADGRG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7887489487952384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309591155533628	0.0	0.0	0.0	0.0	1.7605412301836223	4.858881334512489	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
BPI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7302978334296333	0.0	0.0	0.0	1.6304998065728586	0.0	0.0	0.0	1.7446249686138235	1.8002511549950835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3126238280702633	0.0	0.0	0.0	0.0	0.0	4.84317281649498	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
GAPDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786637378284166	1.7796947844919666	0.0	0.0	0.0	0.0	0.0	0.0	1.8818141789876752	0.0	0.0	0.0	0.0	0.0	0.0	1.635423340088078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.323173821325893	0.0	0.0	0.0	0.0	0.0	4.840411340401646	PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CCL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7039848329326475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.326407299005022	0.0	0.0	0.0	1.8097513739036553	0.0	4.840143505841325	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, PROTEOMICS/OTHER: Sarma20220_prot
GZMA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7496345363497054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.306882860534867	0.0	0.0	0.0	1.780846757107412	0.0	4.8373641539919845	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932, TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
YWHAG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7930569289251899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3137205330792674	0.0	0.0	0.0	0.0	1.722635720631191	4.829413182635648	PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
CNIH4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6458559845444283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3156925425555515	0.0	0.0	0.0	0.0	1.8571085920117685	4.818657119111748	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
VNN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6935165416182538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.657113716952723	0.0	1.7937374320899842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3230553977803199	0.0	0.0	0.0	0.0	0.0	4.810309371488557	PROTEOMICS/MASSSPEC: Bhargava201728785034, TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MUC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8575879421101316	0.0	0.0	0.0	0.0	0.0	0.0	1.6322351514723528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.320367698180789	0.0	0.0	0.0	0.0	0.0	4.810190791763273	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
H4C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786628078284167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3279725493465113	0.0	0.0	0.0	0.0	1.8019189904277217	4.80855434760265	PROTEOMICS/MASSSPEC: Bhargava201428856588, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
UGP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6808613210527243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.324182995888169	0.0	0.0	0.0	0.0	1.7996236540567323	4.804667970997626	PROTEOMICS/MASSSPEC: Bhargava201728785034, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
PTPRC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.733129542889821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7617982628164244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3077993558006074	0.0	0.0	0.0	0.0	0.0	4.802727161506853	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
BLVRA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7229895951357213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3204243355286718	0.0	0.0	0.0	0.0	1.7579697658665483	4.801383696530941	PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
IL17RA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.571280898582667	0.0	1.7458341113908098	0.0	0.0	1.5863023344496394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3048748091099303	0.0	0.0	0.0	0.0	1.7458868794410638	4.796595799941803	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
CYCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786640178284167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31844717720258	0.0	0.0	0.0	0.0	1.7920112692941996	4.789122464325197	PROTEOMICS/MASSSPEC: Bhargava201428856588, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
SERPING1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786647078284167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8023703771512312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3064349106016118	0.0	0.0	0.0	0.0	0.0	4.78746999558126	PROTEOMICS/MASSSPEC: Bhargava201428856588, TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
GCHFR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6854640955849656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3061620215618128	0.0	0.0	0.0	0.0	1.7916908672872147	4.783316984433993	PROTEOMICS/MASSSPEC: Bhargava201728785034, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
LRG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786647678284166	1.6868614448106054	0.0	0.0	1.6409498573377668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.568927718668885	0.0	1.7839953317497186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3065172921985324	0.0	0.0	0.0	0.0	0.0	4.777374068758856	PROTEOMICS/MASSSPEC: Bhargava201728785034, TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TUBB2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6789241600084064	0.0	0.0	0.0	1.3087004045169253	0.0	0.0	0.0	0.0	1.7879893217208824	4.775613886246214	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc, TRANSCRIPTOMICS/MICROARRAY: Wang200818203972
LTF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786648278284166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8176993091768145	0.0	0.0	0.0	1.6304996765728585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3240027861449053	0.0	0.0	0.0	0.0	0.0	4.772201771894579	PROTEOMICS/MASSSPEC: Nguyen201323505561, TRANSCRIPTOMICS/MICROARRAY: Bos201930645145, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TMSB4X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786634578284165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3253981244427462	0.0	0.0	0.0	1.7644011578780538	0.0	4.768462740149216	PROTEOMICS/MASSSPEC: Bhargava201428856588, TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CCL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.652239811846516	0.0	0.0	0.0	1.3104201203526404	0.0	0.0	0.0	1.80387834695595	0.0	4.766538279155107	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/MICROARRAY: Wang200818203972
CR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.700091167753082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5112071421926354	0.0	1.75571567116638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3081338470221229	1.307310215068892	0.0	0.0	0.0	0.0	0.0	4.763940685941584	PROTEOMICS/MASSSPEC: Bhargava201728785034, TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Liao202134556700_trans
PSTPIP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5309932925073384	0.0	1.7465941866236032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.326922183985775	0.0	0.0	0.0	0.0	1.6902081782588887	4.763724548868267	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
HMGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6592157578584452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32607777261734	0.0	0.0	0.0	0.0	1.7734245982851131	4.758718128760899	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
CD74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5232348925890242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6438549601779255	0.0	0.0	0.0	1.309864044573427	0.0	0.0	0.0	1.7885213702054277	0.0	4.74224037495678	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932, TRANSCRIPTOMICS/MICROARRAY: Wang200818203972, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NPC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6435378698066856	0.0	0.0	0.0	1.3178499106249066	0.0	0.0	0.0	0.0	1.7746330477604029	4.736020828191995	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc, TRANSCRIPTOMICS/MICROARRAY: Wang200818203972
ANXA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6786645078284166	0.0	0.0	1.8205731087308274	0.0	0.0	0.0	0.0	1.7545616529785701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5863023344496394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3251921704504448	0.0	0.0	0.0	0.0	0.0	4.732067613630912	PROTEOMICS/MASSSPEC: Chang200818658106, TRANSCRIPTOMICS/MICROARRAY: Mirchandani202235624205_trans, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CLEC5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6304996165728587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3221697956134246	0.0	0.0	0.0	0.0	1.7708217712069707	4.7234911833932545	TRANSCRIPTOMICS/MICROARRAY: Bos201930645145, TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk, TRANSCRIPTOMICS/SCRNASEQ: Sarma20220_sc
